latitude,longitude,cLand
41.5,53.125,0.0024952984
41.5,54.375,0.012545308
41.5,55.625,0.001339115
41.5,56.875,0.0014027564
41.5,58.125,0.0027971882
41.5,59.37499999999999,0.014278976
41.5,60.62499999999999,0.13796513
41.5,61.87500000000001,0.23142146
41.5,63.12500000000001,0.14213814
41.5,64.375,0.031601187
41.5,65.625,0.32996437
41.5,66.875,0.5878965
41.5,68.125,0.532044
41.5,69.375,0.96608156
41.5,70.625,1.4672102
41.5,71.87500000000001,1.372682
41.5,73.125,6.3627186
41.5,74.375,10.867928
41.5,75.625,2.598559
41.5,76.875,3.1264217
41.5,78.125,9.745871
41.5,79.375,5.13499
41.5,80.625,0.2884585
41.5,81.875,0.3313749
41.5,83.12500000000001,0.16790043
41.5,84.375,0.1178634
41.5,85.625,0.080161996
41.5,86.875,0.0061093513
41.5,88.125,0.0021992333
41.5,89.375,0.0013352436
41.5,90.625,0.0013294101
41.5,91.875,0.0013323065
41.5,93.125,0.0013402824
41.5,94.37500000000001,0.0014023671
41.5,95.625,0.001541051
41.5,96.875,0.001563959
41.5,98.125,0.0013617597
41.5,99.375,0.0013325866
41.5,100.625,0.0013594902
41.5,101.875,0.09290345
41.5,103.125,0.10210687
41.5,104.375,0.078986384
41.5,105.62500000000001,0.07270978
41.5,106.875,0.34071767
41.5,108.125,0.4367192
41.5,109.375,0.980714
41.5,110.625,1.2437444
41.5,111.875,1.3764765
41.5,113.125,1.2790742
41.5,114.375,2.5852144
41.5,115.62500000000001,9.674352
41.5,116.87500000000001,10.678189
41.5,118.125,10.060516
41.5,119.375,8.558717
41.5,120.625,7.138522
41.5,121.875,7.1103396
41.5,123.125,9.330198
41.5,124.375,16.472029
41.5,125.625,21.413256
41.5,126.875,19.437706
41.5,128.125,20.404716
41.5,129.375,17.39373
41.5,130.625,13.599639
41.5,131.875,14.593483
41.5,133.12500000000003,25.724108
41.5,134.375,0.0
41.5,135.625,0.0
41.5,136.875,0.0
41.5,138.125,14.420985
41.5,139.375,14.373066
41.5,140.625,14.428843
41.5,141.875,13.120394
41.5,143.125,19.359442
41.5,144.375,19.04609
41.5,145.625,0.0
41.5,146.875,0.0
41.5,148.125,0.0
41.5,149.375,0.0
41.5,150.625,0.0
41.5,151.875,0.0
41.5,153.125,0.0
41.5,154.375,0.0
41.5,155.625,0.0
41.5,156.875,0.0
41.5,158.125,0.0
41.5,159.375,0.0
41.5,160.625,0.0
41.5,161.875,0.0
41.5,163.125,0.0
41.5,164.375,0.0
41.5,165.625,0.0
41.5,166.875,0.0
41.5,168.125,0.0
41.5,169.375,0.0
41.5,170.625,0.0
41.5,171.875,0.0
41.5,173.125,0.0
41.5,174.375,0.0
41.5,175.625,0.0
41.5,176.87500000000003,0.0
41.5,178.125,0.0
41.5,179.375,0.0
41.5,180.625,0.0
41.5,181.875,0.0
41.5,183.125,0.0
41.5,184.375,0.0
41.5,185.625,0.0
41.5,186.875,0.0
41.5,188.125,0.0
41.5,189.375,0.0
41.5,190.625,0.0
41.5,191.875,0.0
41.5,193.125,0.0
41.5,194.375,0.0
41.5,195.625,0.0
41.5,196.875,0.0
41.5,198.125,0.0
41.5,199.37500000000003,0.0
41.5,200.625,0.0
41.5,201.875,0.0
41.5,203.125,0.0
41.5,204.375,0.0
41.5,205.625,0.0
41.5,206.875,0.0
41.5,208.125,0.0
41.5,209.375,0.0
41.5,210.625,0.0
41.5,211.875,0.0
41.5,213.125,0.0
41.5,214.375,0.0
41.5,215.625,0.0
41.5,216.875,0.0
41.5,218.125,0.0
41.5,219.375,0.0
41.5,220.625,0.0
41.5,221.87500000000003,0.0
41.5,223.125,0.0
41.5,224.375,0.0
41.5,225.625,0.0
41.5,226.875,0.0
41.5,228.125,0.0
41.5,229.375,0.0
41.5,230.62499999999997,0.0
41.5,231.875,0.0
41.5,233.12500000000003,0.0
41.5,234.375,15.405133
41.5,235.62500000000003,10.218657
41.5,236.875,6.798051
41.5,238.12500000000003,4.363775
41.5,239.375,3.5267131
41.5,240.62500000000003,1.6719036
41.5,241.875,1.437869
41.5,243.12500000000003,1.3403993
41.5,244.375,1.2128949
41.5,245.625,1.1002636
41.5,246.875,1.0515445
41.5,248.125,2.0749156
41.5,249.37499999999997,2.0766342
41.5,250.625,1.3030978
41.5,251.87499999999997,1.2987446
41.5,253.125,1.3885703
41.5,254.37500000000003,1.5810723
41.5,255.625,1.0313579
41.5,256.875,0.93658394
41.5,258.125,10.232768
41.5,259.375,12.412779
41.5,260.625,5.5641932
41.5,261.875,3.799829
41.5,263.125,3.5030243
41.5,264.375,3.7872214
41.5,265.625,4.8156705
41.5,266.875,5.511835
41.5,268.125,7.083077
41.5,269.375,6.8195896
41.5,270.625,6.3090878
41.5,271.875,6.741285
41.5,273.125,5.934527
41.5,274.375,6.1507506
41.5,275.625,5.9124117
41.5,276.875,6.105453
41.5,278.125,6.6227245
41.5,279.375,8.993568
41.5,280.625,12.09057
41.5,281.875,15.51405
41.5,283.125,13.584446
41.5,284.375,13.989346
41.5,285.625,15.017085
41.5,286.875,11.200078
41.5,288.125,9.802766
41.5,289.375,7.938027
41.5,290.625,5.181639
41.5,291.875,14.715487
41.5,293.125,0.0
41.5,294.375,0.0
41.5,295.625,0.0
41.5,296.875,0.0
41.5,298.125,0.0
41.5,299.37500000000006,0.0
41.5,300.625,0.0
41.5,301.875,0.0
41.5,303.125,0.0
41.5,304.375,0.0
41.5,305.625,0.0
41.5,306.875,0.0
41.5,308.125,0.0
41.5,309.375,0.0
41.5,310.625,0.0
41.5,311.875,0.0
41.5,313.125,0.0
41.5,314.375,0.0
41.5,315.625,0.0
41.5,316.875,0.0
41.5,318.125,0.0
41.5,319.375,0.0
41.5,320.62500000000006,0.0
41.5,321.875,0.0
41.5,323.125,0.0
41.5,324.375,0.0
41.5,325.625,0.0
41.5,326.875,0.0
41.5,328.125,0.0
41.5,329.375,0.0
41.5,330.625,0.0
41.5,331.875,0.0
41.5,333.125,0.0
41.5,334.375,0.0
41.5,335.625,0.0
41.5,336.875,0.0
41.5,338.125,0.0
41.5,339.375,0.0
41.5,340.625,0.0
41.5,341.875,0.0
41.5,343.125,0.0
41.5,344.37500000000006,0.0
41.5,345.625,0.0
41.5,346.875,0.0
41.5,348.125,0.0
41.5,349.375,0.0
41.5,350.625,9.663182
41.5,351.875,8.507766
41.5,353.125,5.338327
41.5,354.375,2.9465027
41.5,355.625,2.7349677
41.5,356.875,1.9100615
41.5,358.125,3.3657498
41.5,359.375,1.2626013
42.5,0.625,8.74261
42.5,1.8749999999999998,4.084553
42.5,3.125,1.3543605
42.5,4.375,1.4258782
42.5,5.625,2.2416365
42.5,6.875,1.522632
42.5,8.125,1.8029919
42.5,9.375,1.6932472
42.5,10.625,0.99152684
42.5,11.875,0.7389906
42.5,13.125000000000002,1.0422158
42.5,14.375,0.7768679
42.5,15.625000000000002,0.7003574
42.5,16.875,2.4617298
42.5,18.125,4.884532
42.5,19.375,10.702162
42.5,20.625,5.4406195
42.5,21.875,3.2843451
42.5,23.125,5.1540346
42.5,24.375,4.2754903
42.5,25.625,3.6289465
42.5,26.875,2.3892803
42.5,28.125,1.7244554
42.5,29.375,1.0180997
42.5,30.625000000000004,0.0
42.5,31.875000000000004,2.2616136
42.5,33.125,2.2539494
42.5,34.375,1.6619413
42.5,35.625,1.2738577
42.5,36.875,0.0
42.5,38.125,0.0
42.5,39.375,1.4307716
42.5,40.625,9.8343315
42.5,41.875,7.544363
42.5,43.125,15.691605
42.5,44.375,7.5854034
42.5,45.625,7.2000933
42.5,46.875,3.699619
42.5,48.125,0.89232385
42.5,49.375,0.018261442
42.5,50.625,0.0013005276
42.5,51.875,0.0013216871
42.5,53.125,0.0013671195
42.5,54.375,0.0013590518
42.5,55.625,0.0013397401
42.5,56.875,0.0013331228
42.5,58.125,0.012998925
42.5,59.37499999999999,0.044243775
42.5,60.62499999999999,0.0971419
42.5,61.87500000000001,0.23841003
42.5,63.12500000000001,0.08900558
42.5,64.375,0.20422715
42.5,65.625,0.27419662
42.5,66.875,0.25665203
42.5,68.125,0.3245732
42.5,69.375,0.63867086
42.5,70.625,0.86271626
42.5,71.87500000000001,1.002691
42.5,73.125,4.819448
42.5,74.375,6.665867
42.5,75.625,3.7567163
42.5,76.875,5.114042
42.5,78.125,7.8825536
42.5,79.375,10.655624
42.5,80.625,3.0579867
42.5,81.875,3.6100433
42.5,83.12500000000001,1.2704141
42.5,84.375,1.5814952
42.5,85.625,2.574611
42.5,86.875,1.019826
42.5,88.125,0.16786271
42.5,89.375,0.0031317607
42.5,90.625,0.0019106119
42.5,91.875,0.001364109
42.5,93.125,0.0017626957
42.5,94.37500000000001,0.0019049654
42.5,95.625,0.0013658764
42.5,96.875,0.0013660473
42.5,98.125,0.0013163578
42.5,99.375,0.0013200839
42.5,100.625,0.0013429152
42.5,101.875,0.02908677
42.5,103.125,0.23767278
42.5,104.375,0.26786697
42.5,105.62500000000001,0.25991133
42.5,106.875,0.34144515
42.5,108.125,0.55872476
42.5,109.375,0.77647793
42.5,110.625,0.9456285
42.5,111.875,1.1731308
42.5,113.125,1.4006559
42.5,114.375,2.3538947
42.5,115.62500000000001,10.565279
42.5,116.87500000000001,10.255771
42.5,118.125,9.229469
42.5,119.375,7.880817
42.5,120.625,5.939971
42.5,121.875,5.6632147
42.5,123.125,8.193566
42.5,124.375,12.235213
42.5,125.625,17.70507
42.5,126.875,19.903187
42.5,128.125,21.560911
42.5,129.375,18.589281
42.5,130.625,16.844507
42.5,131.875,14.166726
42.5,133.12500000000003,19.58632
42.5,134.375,13.561174
42.5,135.625,14.844495
42.5,136.875,15.968152
42.5,138.125,0.0
42.5,139.375,13.545651
42.5,140.625,12.403772
42.5,141.875,13.749208
42.5,143.125,15.000442
42.5,144.375,14.176026
42.5,145.625,14.518514
42.5,146.875,0.0
42.5,148.125,0.0
42.5,149.375,0.0
42.5,150.625,0.0
42.5,151.875,0.0
42.5,153.125,0.0
42.5,154.375,0.0
42.5,155.625,0.0
42.5,156.875,0.0
42.5,158.125,0.0
42.5,159.375,0.0
42.5,160.625,0.0
42.5,161.875,0.0
42.5,163.125,0.0
42.5,164.375,0.0
42.5,165.625,0.0
42.5,166.875,0.0
42.5,168.125,0.0
42.5,169.375,0.0
42.5,170.625,0.0
42.5,171.875,0.0
42.5,173.125,0.0
42.5,174.375,0.0
42.5,175.625,0.0
42.5,176.87500000000003,0.0
42.5,178.125,0.0
42.5,179.375,0.0
42.5,180.625,0.0
42.5,181.875,0.0
42.5,183.125,0.0
42.5,184.375,0.0
42.5,185.625,0.0
42.5,186.875,0.0
42.5,188.125,0.0
42.5,189.375,0.0
42.5,190.625,0.0
42.5,191.875,0.0
42.5,193.125,0.0
42.5,194.375,0.0
42.5,195.625,0.0
42.5,196.875,0.0
42.5,198.125,0.0
42.5,199.37500000000003,0.0
42.5,200.625,0.0
42.5,201.875,0.0
42.5,203.125,0.0
42.5,204.375,0.0
42.5,205.625,0.0
42.5,206.875,0.0
42.5,208.125,0.0
42.5,209.375,0.0
42.5,210.625,0.0
42.5,211.875,0.0
42.5,213.125,0.0
42.5,214.375,0.0
42.5,215.625,0.0
42.5,216.875,0.0
42.5,218.125,0.0
42.5,219.375,0.0
42.5,220.625,0.0
42.5,221.87500000000003,0.0
42.5,223.125,0.0
42.5,224.375,0.0
42.5,225.625,0.0
42.5,226.875,0.0
42.5,228.125,0.0
42.5,229.375,0.0
42.5,230.62499999999997,0.0
42.5,231.875,0.0
42.5,233.12500000000003,0.0
42.5,234.375,9.948919
42.5,235.62500000000003,17.00587
42.5,236.875,11.169644
42.5,238.12500000000003,7.349637
42.5,239.375,2.8817382
42.5,240.62500000000003,1.9097214
42.5,241.875,1.5279962
42.5,243.12500000000003,1.3065223
42.5,244.375,1.2254314
42.5,245.625,1.1772829
42.5,246.875,0.9878582
42.5,248.125,4.9582477
42.5,249.37499999999997,2.6092577
42.5,250.625,1.3358347
42.5,251.87499999999997,1.4134021
42.5,253.125,1.4147981
42.5,254.37500000000003,1.2877777
42.5,255.625,1.6636319
42.5,256.875,1.9218049
42.5,258.125,8.674649
42.5,259.375,10.3458395
42.5,260.625,8.292199
42.5,261.875,4.687338
42.5,263.125,4.1319494
42.5,264.375,4.528114
42.5,265.625,4.9697475
42.5,266.875,5.7845244
42.5,268.125,6.9206247
42.5,269.375,7.459587
42.5,270.625,7.3581457
42.5,271.875,5.543731
42.5,273.125,4.221181
42.5,274.375,6.83864
42.5,275.625,8.139779
42.5,276.875,8.432201
42.5,278.125,5.983428
42.5,279.375,5.9768624
42.5,280.625,7.5633144
42.5,281.875,9.440939
42.5,283.125,8.663535
42.5,284.375,12.369162
42.5,285.625,14.447003
42.5,286.875,12.214637
42.5,288.125,11.724294
42.5,289.375,11.121242
42.5,290.625,5.5451374
42.5,291.875,32.399845
42.5,293.125,24.180676
42.5,294.375,0.0
42.5,295.625,0.0
42.5,296.875,0.0
42.5,298.125,0.0
42.5,299.37500000000006,0.0
42.5,300.625,0.0
42.5,301.875,0.0
42.5,303.125,0.0
42.5,304.375,0.0
42.5,305.625,0.0
42.5,306.875,0.0
42.5,308.125,0.0
42.5,309.375,0.0
42.5,310.625,0.0
42.5,311.875,0.0
42.5,313.125,0.0
42.5,314.375,0.0
42.5,315.625,0.0
42.5,316.875,0.0
42.5,318.125,0.0
42.5,319.375,0.0
42.5,320.62500000000006,0.0
42.5,321.875,0.0
42.5,323.125,0.0
42.5,324.375,0.0
42.5,325.625,0.0
42.5,326.875,0.0
42.5,328.125,0.0
42.5,329.375,0.0
42.5,330.625,0.0
42.5,331.875,0.0
42.5,333.125,0.0
42.5,334.375,0.0
42.5,335.625,0.0
42.5,336.875,0.0
42.5,338.125,0.0
42.5,339.375,0.0
42.5,340.625,0.0
42.5,341.875,0.0
42.5,343.125,0.0
42.5,344.37500000000006,0.0
42.5,345.625,0.0
42.5,346.875,0.0
42.5,348.125,0.0
42.5,349.375,0.0
42.5,350.625,16.172773
42.5,351.875,12.840894
42.5,353.125,14.133693
42.5,354.375,11.983879
42.5,355.625,7.5897245
42.5,356.875,4.5652394
42.5,358.125,5.368643
42.5,359.375,6.391651
43.5,0.625,2.217967
43.5,1.8749999999999998,1.6624321
43.5,3.125,1.9064522
43.5,4.375,1.5448575
43.5,5.625,1.5918679
43.5,6.875,1.5343586
43.5,8.125,0.82365304
43.5,9.375,0.6845282
43.5,10.625,0.89993256
43.5,11.875,0.73891735
43.5,13.125000000000002,0.5789842
43.5,14.375,1.1909019
43.5,15.625000000000002,6.265555
43.5,16.875,4.1043468
43.5,18.125,5.1095057
43.5,19.375,6.3760386
43.5,20.625,5.76784
43.5,21.875,5.3431797
43.5,23.125,4.4897137
43.5,24.375,3.3980377
43.5,25.625,2.2210312
43.5,26.875,1.985247
43.5,28.125,1.4651281
43.5,29.375,0.59421843
43.5,30.625000000000004,0.0
43.5,31.875000000000004,0.0
43.5,33.125,0.94966733
43.5,34.375,0.94966733
43.5,35.625,0.0
43.5,36.875,0.0
43.5,38.125,1.4307716
43.5,39.375,7.226824
43.5,40.625,13.012412
43.5,41.875,14.263283
43.5,43.125,17.285477
43.5,44.375,10.451244
43.5,45.625,4.0611987
43.5,46.875,0.82690156
43.5,48.125,0.35879564
43.5,49.375,0.018261654
43.5,50.625,0.0013796476
43.5,51.875,0.007848423
43.5,53.125,0.0021609126
43.5,54.375,0.001376052
43.5,55.625,0.001342537
43.5,56.875,0.0014081442
43.5,58.125,0.004658499
43.5,59.37499999999999,0.012880667
43.5,60.62499999999999,0.0064630066
43.5,61.87500000000001,0.22536318
43.5,63.12500000000001,0.20253938
43.5,64.375,0.2573832
43.5,65.625,0.27051717
43.5,66.875,0.087132476
43.5,68.125,0.16909578
43.5,69.375,0.5843326
43.5,70.625,0.5685828
43.5,71.87500000000001,0.8735619
43.5,73.125,1.2494432
43.5,74.375,1.0065248
43.5,75.625,2.570787
43.5,76.875,4.246669
43.5,78.125,2.4120522
43.5,79.375,1.3490765
43.5,80.625,2.704605
43.5,81.875,3.1629395
43.5,83.12500000000001,1.9050078
43.5,84.375,2.891711
43.5,85.625,3.045002
43.5,86.875,1.3919022
43.5,88.125,0.5771554
43.5,89.375,0.21382032
43.5,90.625,0.031814344
43.5,91.875,0.0014436058
43.5,93.125,0.0022707465
43.5,94.37500000000001,0.0018996453
43.5,95.625,0.0013776197
43.5,96.875,0.0013334014
43.5,98.125,0.0013269992
43.5,99.375,0.0013507169
43.5,100.625,0.014666307
43.5,101.875,0.09238861
43.5,103.125,0.33085924
43.5,104.375,0.4087723
43.5,105.62500000000001,0.40345758
43.5,106.875,0.34121335
43.5,108.125,0.37061805
43.5,109.375,0.5223437
43.5,110.625,0.7724371
43.5,111.875,0.97475916
43.5,113.125,1.2354646
43.5,114.375,1.9141332
43.5,115.62500000000001,7.4203415
43.5,116.87500000000001,10.910589
43.5,118.125,9.4151945
43.5,119.375,7.007983
43.5,120.625,1.8879069
43.5,121.875,1.444989
43.5,123.125,5.8210964
43.5,124.375,6.9169354
43.5,125.625,10.711513
43.5,126.875,17.559525
43.5,128.125,18.273808
43.5,129.375,16.830576
43.5,130.625,15.386632
43.5,131.875,12.542088
43.5,133.12500000000003,14.141219
43.5,134.375,11.766277
43.5,135.625,11.773275
43.5,136.875,12.748106
43.5,138.125,0.0
43.5,139.375,13.56261
43.5,140.625,11.458872
43.5,141.875,10.745882
43.5,143.125,8.707983
43.5,144.375,13.969054
43.5,145.625,14.571337
43.5,146.875,0.0
43.5,148.125,0.0
43.5,149.375,0.0
43.5,150.625,0.0
43.5,151.875,0.0
43.5,153.125,0.0
43.5,154.375,0.0
43.5,155.625,0.0
43.5,156.875,0.0
43.5,158.125,0.0
43.5,159.375,0.0
43.5,160.625,0.0
43.5,161.875,0.0
43.5,163.125,0.0
43.5,164.375,0.0
43.5,165.625,0.0
43.5,166.875,0.0
43.5,168.125,0.0
43.5,169.375,0.0
43.5,170.625,0.0
43.5,171.875,0.0
43.5,173.125,0.0
43.5,174.375,0.0
43.5,175.625,0.0
43.5,176.87500000000003,0.0
43.5,178.125,0.0
43.5,179.375,0.0
43.5,180.625,0.0
43.5,181.875,0.0
43.5,183.125,0.0
43.5,184.375,0.0
43.5,185.625,0.0
43.5,186.875,0.0
43.5,188.125,0.0
43.5,189.375,0.0
43.5,190.625,0.0
43.5,191.875,0.0
43.5,193.125,0.0
43.5,194.375,0.0
43.5,195.625,0.0
43.5,196.875,0.0
43.5,198.125,0.0
43.5,199.37500000000003,0.0
43.5,200.625,0.0
43.5,201.875,0.0
43.5,203.125,0.0
43.5,204.375,0.0
43.5,205.625,0.0
43.5,206.875,0.0
43.5,208.125,0.0
43.5,209.375,0.0
43.5,210.625,0.0
43.5,211.875,0.0
43.5,213.125,0.0
43.5,214.375,0.0
43.5,215.625,0.0
43.5,216.875,0.0
43.5,218.125,0.0
43.5,219.375,0.0
43.5,220.625,0.0
43.5,221.87500000000003,0.0
43.5,223.125,0.0
43.5,224.375,0.0
43.5,225.625,0.0
43.5,226.875,0.0
43.5,228.125,0.0
43.5,229.375,0.0
43.5,230.62499999999997,0.0
43.5,231.875,0.0
43.5,233.12500000000003,0.0
43.5,234.375,14.183107
43.5,235.62500000000003,17.945183
43.5,236.875,14.113231
43.5,238.12500000000003,6.1207366
43.5,239.375,3.3043447
43.5,240.62500000000003,2.4061186
43.5,241.875,2.5511384
43.5,243.12500000000003,1.610257
43.5,244.375,4.4525213
43.5,245.625,6.3806043
43.5,246.875,1.8122369
43.5,248.125,1.9439224
43.5,249.37499999999997,4.845352
43.5,250.625,1.8360718
43.5,251.87499999999997,1.4739944
43.5,253.125,1.5029788
43.5,254.37500000000003,1.8106873
43.5,255.625,1.6013714
43.5,256.875,2.1822135
43.5,258.125,5.536108
43.5,259.375,5.318863
43.5,260.625,4.308819
43.5,261.875,4.788687
43.5,263.125,5.0067215
43.5,264.375,5.4718976
43.5,265.625,6.16049
43.5,266.875,7.215943
43.5,268.125,8.564883
43.5,269.375,8.424528
43.5,270.625,8.131106
43.5,271.875,5.2403965
43.5,273.125,3.7929962
43.5,274.375,7.745615
43.5,275.625,8.574379
43.5,276.875,5.4951262
43.5,278.125,5.9665856
43.5,279.375,7.2294235
43.5,280.625,6.349321
43.5,281.875,5.031471
43.5,283.125,5.5201473
43.5,284.375,10.756245
43.5,285.625,13.366957
43.5,286.875,12.276247
43.5,288.125,13.113441
43.5,289.375,13.157522
43.5,290.625,13.596616
43.5,291.875,16.451614
43.5,293.125,19.982754
43.5,294.375,19.714407
43.5,295.625,20.203478
43.5,296.875,21.10973
43.5,298.125,28.494099
43.5,299.37500000000006,0.0
43.5,300.625,0.0
43.5,301.875,0.0
43.5,303.125,0.0
43.5,304.375,0.0
43.5,305.625,0.0
43.5,306.875,0.0
43.5,308.125,0.0
43.5,309.375,0.0
43.5,310.625,0.0
43.5,311.875,0.0
43.5,313.125,0.0
43.5,314.375,0.0
43.5,315.625,0.0
43.5,316.875,0.0
43.5,318.125,0.0
43.5,319.375,0.0
43.5,320.62500000000006,0.0
43.5,321.875,0.0
43.5,323.125,0.0
43.5,324.375,0.0
43.5,325.625,0.0
43.5,326.875,0.0
43.5,328.125,0.0
43.5,329.375,0.0
43.5,330.625,0.0
43.5,331.875,0.0
43.5,333.125,0.0
43.5,334.375,0.0
43.5,335.625,0.0
43.5,336.875,0.0
43.5,338.125,0.0
43.5,339.375,0.0
43.5,340.625,0.0
43.5,341.875,0.0
43.5,343.125,0.0
43.5,344.37500000000006,0.0
43.5,345.625,0.0
43.5,346.875,0.0
43.5,348.125,0.0
43.5,349.375,0.0
43.5,350.625,23.108633
43.5,351.875,17.816977
43.5,353.125,14.021789
43.5,354.375,13.459206
43.5,355.625,8.099746
43.5,356.875,4.087701
43.5,358.125,3.4165587
43.5,359.375,2.7645626
44.5,0.625,2.2687428
44.5,1.8749999999999998,2.6972582
44.5,3.125,3.3540268
44.5,4.375,2.021953
44.5,5.625,4.173052
44.5,6.875,4.5715766
44.5,8.125,2.0581596
44.5,9.375,1.544188
44.5,10.625,1.1891516
44.5,11.875,0.9682709
44.5,13.125000000000002,0.9986419
44.5,14.375,3.1684203
44.5,15.625000000000002,3.3589017
44.5,16.875,2.8273802
44.5,18.125,2.2324767
44.5,19.375,1.6997471
44.5,20.625,2.3223357
44.5,21.875,6.4208655
44.5,23.125,4.9279103
44.5,24.375,3.5641427
44.5,25.625,3.2088685
44.5,26.875,1.1154835
44.5,28.125,0.7735371
44.5,29.375,0.9094126
44.5,30.625000000000004,1.1200018
44.5,31.875000000000004,1.2233595
44.5,33.125,1.014106
44.5,34.375,1.102684
44.5,35.625,0.8009626
44.5,36.875,0.8159608
44.5,38.125,1.2626808
44.5,39.375,2.136922
44.5,40.625,5.7631617
44.5,41.875,4.453863
44.5,43.125,2.679427
44.5,44.375,0.95267737
44.5,45.625,0.62980324
44.5,46.875,0.45775616
44.5,48.125,0.13808163
44.5,49.375,0.0029138674
44.5,50.625,0.0016033582
44.5,51.875,0.042877883
44.5,53.125,0.0107316105
44.5,54.375,0.0013440031
44.5,55.625,0.0013502429
44.5,56.875,0.001338464
44.5,58.125,0.0013533265
44.5,59.37499999999999,0.0014667284
44.5,60.62499999999999,0.0040855687
44.5,61.87500000000001,0.07785542
44.5,63.12500000000001,0.0018338768
44.5,64.375,0.005191428
44.5,65.625,0.029469665
44.5,66.875,0.03143837
44.5,68.125,0.2302526
44.5,69.375,0.43059096
44.5,70.625,0.4741742
44.5,71.87500000000001,0.19635996
44.5,73.125,0.027665399
44.5,74.375,0.29121926
44.5,75.625,0.3375318
44.5,76.875,0.5829297
44.5,78.125,1.308322
44.5,79.375,2.539506
44.5,80.625,2.6664283
44.5,81.875,0.6315089
44.5,83.12500000000001,0.32678318
44.5,84.375,0.3887817
44.5,85.625,0.21699888
44.5,86.875,0.06736758
44.5,88.125,0.2215398
44.5,89.375,0.38571703
44.5,90.625,0.070605464
44.5,91.875,0.0014015731
44.5,93.125,0.0051631546
44.5,94.37500000000001,0.051841628
44.5,95.625,0.13497505
44.5,96.875,0.18585868
44.5,98.125,0.29382366
44.5,99.375,0.32732096
44.5,100.625,0.20065403
44.5,101.875,0.32919392
44.5,103.125,0.379508
44.5,104.375,0.4005569
44.5,105.62500000000001,0.452585
44.5,106.875,0.46310964
44.5,108.125,0.49481404
44.5,109.375,0.4655604
44.5,110.625,0.7415492
44.5,111.875,1.0154463
44.5,113.125,1.4633678
44.5,114.375,1.571901
44.5,115.62500000000001,3.41356
44.5,116.87500000000001,4.9719663
44.5,118.125,9.428006
44.5,119.375,8.133817
44.5,120.625,4.7393136
44.5,121.875,3.7503724
44.5,123.125,4.71597
44.5,124.375,5.4077277
44.5,125.625,6.7461834
44.5,126.875,12.095626
44.5,128.125,17.71788
44.5,129.375,18.637121
44.5,130.625,13.433588
44.5,131.875,10.017646
44.5,133.12500000000003,11.133732
44.5,134.375,13.718353
44.5,135.625,10.81599
44.5,136.875,11.058359
44.5,138.125,12.38417
44.5,139.375,19.505219
44.5,140.625,13.614181
44.5,141.875,9.897341
44.5,143.125,12.444691
44.5,144.375,11.408214
44.5,145.625,13.610986
44.5,146.875,0.0
44.5,148.125,0.0
44.5,149.375,0.0
44.5,150.625,0.0
44.5,151.875,0.0
44.5,153.125,0.0
44.5,154.375,0.0
44.5,155.625,0.0
44.5,156.875,0.0
44.5,158.125,0.0
44.5,159.375,0.0
44.5,160.625,0.0
44.5,161.875,0.0
44.5,163.125,0.0
44.5,164.375,0.0
44.5,165.625,0.0
44.5,166.875,0.0
44.5,168.125,0.0
44.5,169.375,0.0
44.5,170.625,0.0
44.5,171.875,0.0
44.5,173.125,0.0
44.5,174.375,0.0
44.5,175.625,0.0
44.5,176.87500000000003,0.0
44.5,178.125,0.0
44.5,179.375,0.0
44.5,180.625,0.0
44.5,181.875,0.0
44.5,183.125,0.0
44.5,184.375,0.0
44.5,185.625,0.0
44.5,186.875,0.0
44.5,188.125,0.0
44.5,189.375,0.0
44.5,190.625,0.0
44.5,191.875,0.0
44.5,193.125,0.0
44.5,194.375,0.0
44.5,195.625,0.0
44.5,196.875,0.0
44.5,198.125,0.0
44.5,199.37500000000003,0.0
44.5,200.625,0.0
44.5,201.875,0.0
44.5,203.125,0.0
44.5,204.375,0.0
44.5,205.625,0.0
44.5,206.875,0.0
44.5,208.125,0.0
44.5,209.375,0.0
44.5,210.625,0.0
44.5,211.875,0.0
44.5,213.125,0.0
44.5,214.375,0.0
44.5,215.625,0.0
44.5,216.875,0.0
44.5,218.125,0.0
44.5,219.375,0.0
44.5,220.625,0.0
44.5,221.87500000000003,0.0
44.5,223.125,0.0
44.5,224.375,0.0
44.5,225.625,0.0
44.5,226.875,0.0
44.5,228.125,0.0
44.5,229.375,0.0
44.5,230.62499999999997,0.0
44.5,231.875,0.0
44.5,233.12500000000003,0.0
44.5,234.375,20.660542
44.5,235.62500000000003,20.383614
44.5,236.875,19.919775
44.5,238.12500000000003,15.332769
44.5,239.375,4.909143
44.5,240.62500000000003,3.789629
44.5,241.875,6.6355696
44.5,243.12500000000003,5.2256045
44.5,244.375,7.3008404
44.5,245.625,8.487162
44.5,246.875,5.024776
44.5,248.125,4.864441
44.5,249.37499999999997,6.7144823
44.5,250.625,2.2432504
44.5,251.87499999999997,1.5365509
44.5,253.125,1.455961
44.5,254.37500000000003,2.0498533
44.5,255.625,6.734927
44.5,256.875,5.8011866
44.5,258.125,4.570801
44.5,259.375,4.1082764
44.5,260.625,3.9497828
44.5,261.875,4.6091485
44.5,263.125,5.411868
44.5,264.375,6.082212
44.5,265.625,6.307256
44.5,266.875,7.7794743
44.5,268.125,9.796534
44.5,269.375,10.768003
44.5,270.625,9.68186
44.5,271.875,6.9142146
